,日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
1027,20230131,3319,ゴルフダイジェスト・オンライン,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
1028,20230131,3320,クロスプラス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
1029,20230131,3321,ミタチ産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
1030,20230131,3322,アルファグループ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
1031,20230131,3323,レカム,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
1032,20230131,3326,ランシステム,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
1033,20230131,3328,ＢＥＥＮＯＳ,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
1034,20230131,3329,東和フードサービス,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
1035,20230131,3333,あさひ,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
1036,20230131,3341,日本調剤,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
1037,20230131,3347,トラスト,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
1038,20230131,3349,コスモス薬品,プライム（内国株式）,6100,小売業,14,小売 ,4,TOPIX Mid400
1039,20230131,3350,レッド・プラネット・ジャパン,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
1040,20230131,3352,バッファロー,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
1041,20230131,3353,メディカル一光グループ,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
1042,20230131,3355,クリヤマホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
1043,20230131,3358,ワイエスフード,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
1044,20230131,3359,ｃｏｔｔａ,グロース（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
1045,20230131,3360,シップヘルスケアホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,4,TOPIX Mid400
1046,20230131,3361,トーエル,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
1047,20230131,3370,フジタコーポレーション,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
1048,20230131,3371,ソフトクリエイトホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
1049,20230131,3372,関門海,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
1050,20230131,3374,内外テック,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
1051,20230131,3375,ＺＯＡ,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
1052,20230131,3377,バイク王＆カンパニー,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
1053,20230131,3382,セブン＆アイ・ホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,1,TOPIX Core30
1054,20230131,3386,コスモ・バイオ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
1055,20230131,3387,クリエイト・レストランツ・ホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
1056,20230131,3388,明治電機工業,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
1057,20230131,3391,ツルハホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,4,TOPIX Mid400
1058,20230131,3392,デリカフーズホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
1059,20230131,3393,スターティアホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
1060,20230131,3395,サンマルクホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
1061,20230131,3396,フェリシモ,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
1062,20230131,3397,トリドールホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
1063,20230131,3399,丸千代山岡家,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
1064,20230131,3401,帝人,プライム（内国株式）,3100,繊維製品,4,素材・化学 ,4,TOPIX Mid400
1065,20230131,3402,東レ,プライム（内国株式）,3100,繊維製品,4,素材・化学 ,2,TOPIX Large70
1066,20230131,3405,クラレ,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
1067,20230131,3407,旭化成,プライム（内国株式）,3200,化学,4,素材・化学 ,2,TOPIX Large70
1068,20230131,3409,北日本紡績,スタンダード（内国株式）,3100,繊維製品,4,素材・化学 ,-,-
1069,20230131,3415,ＴＯＫＹＯ　ＢＡＳＥ,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
1070,20230131,3416,ピクスタ,グロース（内国株式）,6100,小売業,14,小売 ,-,-
1071,20230131,3417,大木ヘルスケアホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
1072,20230131,3418,バルニバービ,グロース（内国株式）,6100,小売業,14,小売 ,-,-
1073,20230131,3420,ケー・エフ・シー,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
1074,20230131,3421,稲葉製作所,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
1075,20230131,3422,Ｊ－ＭＡＸ,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
1076,20230131,3423,エスイー,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
1077,20230131,3426,アトムリビンテック,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
1078,20230131,3431,宮地エンジニアリンググループ,プライム（内国株式）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
1079,20230131,3433,トーカロ,プライム（内国株式）,3550,金属製品,3,建設・資材 ,6,TOPIX Small 1
1080,20230131,3434,アルファＣｏ,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
1081,20230131,3435,サンコーテクノ,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
1082,20230131,3436,ＳＵＭＣＯ,プライム（内国株式）,3550,金属製品,3,建設・資材 ,4,TOPIX Mid400
1083,20230131,3437,特殊電極,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
1084,20230131,3439,三ツ知,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
1085,20230131,3440,日創プロニティ,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
1086,20230131,3441,山王,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
1087,20230131,3443,川田テクノロジーズ,プライム（内国株式）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
1088,20230131,3444,菊池製作所,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
1089,20230131,3445,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,プライム（内国株式）,3550,金属製品,3,建設・資材 ,6,TOPIX Small 1
1090,20230131,3446,ジェイテックコーポレーション,プライム（内国株式）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
1091,20230131,3447,信和,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
1092,20230131,3448,清鋼材,PRO Market,3550,金属製品,3,建設・資材 ,-,-
1093,20230131,3449,テクノフレックス,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
1094,20230131,3450,サトウ産業,PRO Market,3550,金属製品,3,建設・資材 ,-,-
1095,20230131,3451,トーセイ・リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1096,20230131,3452,ビーロット,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
1097,20230131,3453,ケネディクス商業リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1098,20230131,3454,ファーストブラザーズ,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
1099,20230131,3455,ヘルスケア＆メディカル投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1100,20230131,3456,ＴＳＯＮ,PRO Market,8050,不動産業,17,不動産 ,-,-
1101,20230131,3457,Ａｎｄ　Ｄｏホールディングス,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
1102,20230131,3458,シーアールイー,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
1103,20230131,3459,サムティ・レジデンシャル投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1104,20230131,3461,パルマ,グロース（内国株式）,8050,不動産業,17,不動産 ,-,-
1105,20230131,3462,野村不動産マスターファンド投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1106,20230131,3463,いちごホテルリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1107,20230131,3464,プロパティエージェント,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
1108,20230131,3465,ケイアイスター不動産,プライム（内国株式）,8050,不動産業,17,不動産 ,6,TOPIX Small 1
1109,20230131,3466,ラサールロジポート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1110,20230131,3467,アグレ都市デザイン,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
1111,20230131,3468,スターアジア不動産投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1112,20230131,3469,デュアルタップ,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
1113,20230131,3470,マリモ地方創生リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1114,20230131,3471,三井不動産ロジスティクスパーク投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1115,20230131,3472,大江戸温泉リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1116,20230131,3474,Ｇ－ＦＡＣＴＯＲＹ,グロース（内国株式）,8050,不動産業,17,不動産 ,-,-
1117,20230131,3475,グッドコムアセット,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
1118,20230131,3476,投資法人みらい,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1119,20230131,3477,フォーライフ,グロース（内国株式）,8050,不動産業,17,不動産 ,-,-
1120,20230131,3478,森トラスト・ホテルリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1121,20230131,3479,ティーケーピー,グロース（内国株式）,8050,不動産業,17,不動産 ,-,-
1122,20230131,3480,ジェイ・エス・ビー,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
1123,20230131,3481,三菱地所物流リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1124,20230131,3482,ロードスターキャピタル,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
1125,20230131,3483,翔栄,PRO Market,8050,不動産業,17,不動産 ,-,-
1126,20230131,3484,テンポイノベーション,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
1127,20230131,3486,グローバル・リンク・マネジメント,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
